BATCH.STAGE,BATCH,JOB.NAME,START.TIME,END.TIME,ELAPSED.TIME,PROCESSED RECS,THROUGHPUT,COMPLETED RECS,SELECTION.TIME,BULK.NO,TXN.MGMT,WRITE.CACHE,LOCK.COLLISION,TOTAL WRITE,,DET PROCESSED,DET COMPLETED,DET THROUGHPUT,DET BULK.NUMBER,DET SELECT,TYPE OF SELECT, DET SELECT TIME
A000,B2B/COB.INITIALISE,COB.EXECUTE.API,14:40:17,14:40:17,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,B2B/COB.INITIALISE,COB.CHECK.EB.EOD.ERROR,14:40:18,14:40:19,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,B2B/COB.INITIALISE,LBC.START.SERVICE,14:40:19,14:40:19,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,BLT/COB.INITIALISE,COB.EXECUTE.API,14:40:19,14:40:19,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,BLT/COB.INITIALISE,COB.CHECK.EB.EOD.ERROR,14:40:19,14:40:19,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,BLT/COB.INITIALISE,LBC.START.SERVICE,14:40:20,14:40:20,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,BNK/COB.INITIALISE,COB.EXECUTE.API,14:40:18,14:40:18,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,BNK/COB.INITIALISE,COB.CHECK.EB.EOD.ERROR,14:40:19,14:40:19,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,BNK/COB.INITIALISE,LBC.START.SERVICE,14:40:20,14:40:20,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,TLL/COB.INITIALISE,COB.EXECUTE.API,14:40:20,14:40:20,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,TLL/COB.INITIALISE,COB.CHECK.EB.EOD.ERROR,14:40:20,14:40:20,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A000,TLL/COB.INITIALISE,LBC.START.SERVICE,14:40:20,14:40:20,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A001,B2B/UNAUTH.PROCESSING,EB.CYCLE.DATES,14:40:22,14:40:22,00:00:00,1,60,1,0,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,0
A001,B2B/UNAUTH.PROCESSING,EB.SY.UNAUTH.PROCESSING,14:40:23,14:40:23,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A001,B2B/UNAUTH.PROCESSING,UNAUTH.PROCESSING,14:41:38,14:41:39,00:01:16,1,60,1,75,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,75
A001,BLT/UNAUTH.PROCESSING,EB.CYCLE.DATES,14:40:22,14:40:22,00:00:00,1,60,1,0,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,0
A001,BLT/UNAUTH.PROCESSING,EB.SY.UNAUTH.PROCESSING,14:40:23,14:40:23,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A001,BLT/UNAUTH.PROCESSING,UNAUTH.PROCESSING,14:41:38,14:41:39,00:01:16,1,60,1,75,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,75
A001,BNK/UNAUTH.PROCESSING,EB.CYCLE.DATES,14:40:22,14:40:29,00:00:07,1,8,1,0,0,Y,Y,0,0,,1,1,8,0,,PREDEFINED,0
A001,BNK/UNAUTH.PROCESSING,EB.SY.UNAUTH.PROCESSING,14:40:31,14:40:31,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A001,BNK/UNAUTH.PROCESSING,UNAUTH.PROCESSING,14:41:38,14:41:39,00:01:06,1,60,1,65,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,65
A001,TLL/UNAUTH.PROCESSING,EB.CYCLE.DATES,14:40:21,14:40:22,00:00:01,1,60,1,0,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,0
A001,TLL/UNAUTH.PROCESSING,EB.SY.UNAUTH.PROCESSING,14:40:23,14:40:23,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A001,TLL/UNAUTH.PROCESSING,UNAUTH.PROCESSING,14:41:38,14:41:39,00:01:16,1,60,1,75,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,75
A002,B2B/CALEND.NPL.CUST.PROPG.PROCESS,CALEND.NPL.CUST.PROPG.PROCESS,14:41:40,14:41:40,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,SELECT FB2B.CALEND.NPL.CUST.PROPG.WRK,ALL,1
A002,B2B/CAMB.B.COMMISSION.PAYOUT,CAMB.B.COMMISSION.PAYOUT,14:41:40,14:41:41,00:00:01,19,1140,19,0,0,Y,Y,0,0,,19,19,1140,0,,PREDEFINED,0
A002,B2B/CAPL.CLR.REPORTS,EB.PRINT,14:41:41,14:41:41,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,B2B/CAPL.CLR.REPORTS,EB.PRINT,14:41:41,14:41:41,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,B2B/CAPL.CLR.REPORTS,EB.PRINT,14:41:41,14:41:41,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,B2B/CAPL.CLR.REPORTS,EB.PRINT,14:41:41,14:41:41,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,B2B/CAPL.CLR.REPORTS,EB.PRINT,14:41:41,14:41:41,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,B2B/CAPL.CLR.REPORTS,EB.PRINT,14:41:41,14:41:41,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,B2B/CAPL.CLR.REPORTS,EB.PRINT,14:41:41,14:41:41,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,B2B/CAPL.CLR.REPORTS,EB.PRINT,14:41:41,14:41:41,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,B2B/CAPL.CLR.REPORTS,EB.PRINT,14:41:41,14:41:41,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,B2B/DM.INITIAL.PROCESS,DM.UPDATE.CUST.DOC,14:41:40,14:41:40,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A002,B2B/EOD.AC.CONV.ENTRY,EOD.AC.CONV.ENTRY,14:41:42,14:41:42,00:00:00,0,0,0,0,0,Y,N,0,0,,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0,0,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0,**SELECT F.RE.DF.PARAMETER********SSELECT FB2B.AC.CONV.ENTRY****SSELECT FB2B.AC.CONV.ENTRY,**ALL********CRITERIA****CRITERIA,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0
A002,B2B/EOD.AC.CONV.ENTRY,EOD.CONV.ECB,14:41:43,14:41:43,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A002,B2B/EOD.AC.CONV.ENTRY,CONV.SUB.ACCOUNT.TO.HVT,14:41:44,14:41:44,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A002,B2B/EOD.LIMIT.CONVERSION,LI.CONV.GROUP.ALLOCATION,14:41:41,14:41:41,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A002,B2B/STOP.AC.HVT.MERGE.CONTROL,AC.HVT.MERGE.CONTROL,14:41:39,14:41:40,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BLT/CAMB.B.COMMISSION.PAYOUT,CAMB.B.COMMISSION.PAYOUT,14:41:44,14:41:44,00:00:00,12,720,12,0,0,Y,Y,0,0,,12,12,720,0,,PREDEFINED,0
A002,BLT/CAPL.CLR.REPORTS,EB.PRINT,14:41:42,14:41:42,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BLT/CAPL.CLR.REPORTS,EB.PRINT,14:41:42,14:41:42,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BLT/CAPL.CLR.REPORTS,EB.PRINT,14:41:42,14:41:42,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BLT/CAPL.CLR.REPORTS,EB.PRINT,14:41:42,14:41:42,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BLT/CAPL.CLR.REPORTS,EB.PRINT,14:41:42,14:41:42,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BLT/CAPL.CLR.REPORTS,EB.PRINT,14:41:42,14:41:42,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BLT/CAPL.CLR.REPORTS,EB.PRINT,14:41:42,14:41:42,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BLT/CAPL.CLR.REPORTS,EB.PRINT,14:41:42,14:41:42,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BLT/CAPL.CLR.REPORTS,EB.PRINT,14:41:42,14:41:42,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BLT/DM.INITIAL.PROCESS,DM.UPDATE.CUST.DOC,14:41:44,14:41:44,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A002,BLT/EOD.AC.CONV.ENTRY,EOD.AC.CONV.ENTRY,14:41:45,14:41:45,00:00:00,0,0,0,0,0,Y,N,0,0,,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0,0,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0,**SELECT F.RE.DF.PARAMETER********SSELECT FBLT.AC.CONV.ENTRY****SSELECT FBLT.AC.CONV.ENTRY,**ALL********CRITERIA****CRITERIA,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0
A002,BLT/EOD.AC.CONV.ENTRY,EOD.CONV.ECB,14:41:46,14:41:46,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A002,BLT/EOD.AC.CONV.ENTRY,CONV.SUB.ACCOUNT.TO.HVT,14:41:46,14:41:46,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A002,BLT/STOP.AC.HVT.MERGE.CONTROL,AC.HVT.MERGE.CONTROL,14:41:42,14:41:42,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BNK/CALEND.NPL.CUST.PROPG.PROCESS,CALEND.NPL.CUST.PROPG.PROCESS,14:41:46,14:41:46,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,SELECT FBNK.CALEND.NPL.CUST.PROPG.WRK,ALL,1
A002,BNK/CAMB.B.COMMISSION.PAYOUT,CAMB.B.COMMISSION.PAYOUT,14:41:46,14:41:46,00:00:00,5,300,5,0,0,Y,Y,0,0,,5,5,300,0,,PREDEFINED,0
A002,BNK/CAPL.CLR.REPORTS,EB.PRINT,14:41:45,14:41:45,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BNK/CAPL.CLR.REPORTS,EB.PRINT,14:41:45,14:41:45,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BNK/CAPL.CLR.REPORTS,EB.PRINT,14:41:45,14:41:45,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BNK/CAPL.CLR.REPORTS,EB.PRINT,14:41:45,14:41:45,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BNK/CAPL.CLR.REPORTS,EB.PRINT,14:41:45,14:41:45,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BNK/CAPL.CLR.REPORTS,EB.PRINT,14:41:45,14:41:45,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BNK/CAPL.CLR.REPORTS,EB.PRINT,14:41:45,14:41:45,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BNK/CAPL.CLR.REPORTS,EB.PRINT,14:41:45,14:41:45,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BNK/CAPL.CLR.REPORTS,EB.PRINT,14:41:45,14:41:45,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,BNK/DE.HISTORY.QUEUE.CONVERT,DE.HISTORY.QUEUE.CONVERT,14:41:44,14:41:44,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A002,BNK/DM.INITIAL.PROCESS,DM.UPDATE.CUST.DOC,14:41:46,14:41:46,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A002,BNK/EOD.AC.CONV.ENTRY,EOD.AC.CONV.ENTRY,14:41:46,14:41:46,00:00:01,2,120,2,1,0,Y,Y,0,0,,0*0*0*0*0*0*0*0*0*0*1*0*0*0*1*0*0,0*0*0*0*0*0*0*0*0*0*1*0*0*0*1*0*0,120,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0,**SELECT F.RE.DF.PARAMETER********SSELECT FBNK.AC.CONV.ENTRY****SSELECT FBNK.AC.CONV.ENTRY,**ALL********CRITERIA****CRITERIA,0*0*0*0*0*0*0*0*0*1*0*0*0*0*0*0*0
A002,BNK/EOD.AC.CONV.ENTRY,EOD.CONV.ECB,14:41:46,14:41:46,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A002,BNK/EOD.AC.CONV.ENTRY,CONV.SUB.ACCOUNT.TO.HVT,14:41:46,14:41:46,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A002,BNK/EOD.LIMIT.CONVERSION,LI.CONV.GROUP.ALLOCATION,14:41:47,14:41:47,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A002,BNK/STOP.AC.HVT.MERGE.CONTROL,AC.HVT.MERGE.CONTROL,14:41:44,14:41:44,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,TLL/CAMB.B.COMMISSION.PAYOUT,CAMB.B.COMMISSION.PAYOUT,14:41:47,14:41:47,00:00:01,1,60,1,1,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,1
A002,TLL/CAPL.CLR.REPORTS,EB.PRINT,14:41:46,14:41:46,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,TLL/CAPL.CLR.REPORTS,EB.PRINT,14:41:46,14:41:46,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,TLL/CAPL.CLR.REPORTS,EB.PRINT,14:41:46,14:41:46,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,TLL/CAPL.CLR.REPORTS,EB.PRINT,14:41:46,14:41:46,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,TLL/CAPL.CLR.REPORTS,EB.PRINT,14:41:46,14:41:46,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,TLL/CAPL.CLR.REPORTS,EB.PRINT,14:41:46,14:41:46,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,TLL/CAPL.CLR.REPORTS,EB.PRINT,14:41:46,14:41:46,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,TLL/CAPL.CLR.REPORTS,EB.PRINT,14:41:46,14:41:46,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,TLL/CAPL.CLR.REPORTS,EB.PRINT,14:41:46,14:41:46,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A002,TLL/DM.INITIAL.PROCESS,DM.UPDATE.CUST.DOC,14:41:45,14:41:45,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A002,TLL/EOD.AC.CONV.ENTRY,EOD.AC.CONV.ENTRY,14:41:47,14:41:47,00:00:00,0,0,0,0,0,Y,N,0,0,,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0,0,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0,**SELECT F.RE.DF.PARAMETER********SSELECT FTLL.AC.CONV.ENTRY****SSELECT FTLL.AC.CONV.ENTRY,**ALL********CRITERIA****CRITERIA,0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0*0
A002,TLL/EOD.AC.CONV.ENTRY,EOD.CONV.ECB,14:41:48,14:41:48,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A002,TLL/EOD.AC.CONV.ENTRY,CONV.SUB.ACCOUNT.TO.HVT,14:41:48,14:41:48,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A002,TLL/STOP.AC.HVT.MERGE.CONTROL,AC.HVT.MERGE.CONTROL,14:41:48,14:41:48,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,B2B/PL.MOVE.TO.AL,AC.HVT.MERGE,14:41:51,14:41:51,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,B2B/PL.MOVE.TO.AL,PL.CLOSE.PRE.PROCESS,14:41:49,14:41:50,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,B2B/PL.MOVE.TO.AL,PL.CLOSE.OUT,14:41:50,14:41:50,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,B2B/PL.MOVE.TO.AL,PL.MOVE.TO.AL,14:41:51,14:41:51,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,0
A003,B2B/PL.MOVE.TO.AL,AC.HVT.MERGE,14:41:51,14:41:51,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,B2B/PL.MOVE.TO.AL,RE.BUILD.SLC.WORK,14:41:52,14:41:52,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,B2B/PL.MOVE.TO.AL,EOD.UPDATE.CATEG.ENT.MONTH,14:41:52,14:41:52,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,B2B/PL.MOVE.TO.AL,PL.CLOSE.DATES.UPDATE,14:41:52,14:41:53,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,B2B/PL.MOVE.TO.AL,EOD.CRF.PL.UPDATE,14:41:53,14:41:53,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,B2B/PL.MOVE.TO.AL,EOD.CRF.AL.UPDATE,14:41:54,14:41:54,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,B2B/PL.MOVE.TO.AL,EOD.MERGE.XREF.ENT.KEY,14:41:55,14:41:55,00:00:00,0,0,0,0,0,Y,N,0,0,,0*0*0*0,0*0*0*0,0,0*0*0*0,,,0*0*0*0
A003,B2B/PL.MOVE.TO.AL,RE.CLEAR.RECALC.ENTRY,14:41:56,14:41:56,00:00:01,1,60,1,1,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,1
A003,B2B/PL.MOVE.TO.AL,RE.RECALC.REP.WORK,14:41:57,14:41:57,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,B2B/PL.MOVE.TO.AL,RE.UPDT.STAT.LINE.CONT,14:41:58,14:41:58,00:00:01,0,0,0,1,0,Y,N,0,0,,0*0,0*0,0,0*0,,,0*1
A003,B2B/PL.MOVE.TO.AL,RE.UPDATE.LINE.BAL.MVMT,14:41:59,14:41:59,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,B2B/PL.MOVE.TO.AL,RE.BUILD.LINE.MVMT,14:42:00,14:42:00,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,B2B/PL.MOVE.TO.AL,B.BUILD.JOURNAL.SUMMARY,14:42:01,14:42:01,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,B2B/PL.MOVE.TO.AL,RE.BUILD.SYS.SUMMARY,14:42:02,14:42:02,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,B2B/PL.MOVE.TO.AL,PL.CLOSE.STAT.PRINT,14:42:02,14:42:02,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,B2B/PL.MOVE.TO.AL,EB.EOD.REPORT.PRINT,14:42:07,14:42:09,00:00:03,9,270,9,1,0,N,N,0,0,,9,9,270,0,SELECT FB2B.EB.REPORT,ALL,1
A003,BLT/PL.MOVE.TO.AL,AC.HVT.MERGE,14:41:51,14:41:51,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BLT/PL.MOVE.TO.AL,PL.CLOSE.PRE.PROCESS,14:41:48,14:41:49,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,BLT/PL.MOVE.TO.AL,PL.CLOSE.OUT,14:41:50,14:41:50,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,BLT/PL.MOVE.TO.AL,PL.MOVE.TO.AL,14:41:51,14:41:51,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A003,BLT/PL.MOVE.TO.AL,AC.HVT.MERGE,14:41:51,14:41:51,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BLT/PL.MOVE.TO.AL,RE.BUILD.SLC.WORK,14:41:52,14:41:52,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,BLT/PL.MOVE.TO.AL,EOD.UPDATE.CATEG.ENT.MONTH,14:41:52,14:41:52,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BLT/PL.MOVE.TO.AL,PL.CLOSE.DATES.UPDATE,14:41:52,14:41:53,00:00:01,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,BLT/PL.MOVE.TO.AL,EOD.CRF.PL.UPDATE,14:41:53,14:41:53,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BLT/PL.MOVE.TO.AL,EOD.CRF.AL.UPDATE,14:41:54,14:41:54,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BLT/PL.MOVE.TO.AL,EOD.MERGE.XREF.ENT.KEY,14:41:55,14:41:55,00:00:00,0,0,0,0,0,Y,N,0,0,,0*0*0*0,0*0*0*0,0,0*0*0*0,,,0*0*0*0
A003,BLT/PL.MOVE.TO.AL,RE.CLEAR.RECALC.ENTRY,14:41:56,14:41:56,00:00:00,1,60,1,0,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,0
A003,BLT/PL.MOVE.TO.AL,RE.RECALC.REP.WORK,14:41:57,14:41:57,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BLT/PL.MOVE.TO.AL,RE.UPDT.STAT.LINE.CONT,14:41:58,14:41:58,00:00:01,0,0,0,1,0,Y,N,0,0,,0*0,0*0,0,0*0,,,0*1
A003,BLT/PL.MOVE.TO.AL,RE.UPDATE.LINE.BAL.MVMT,14:41:59,14:41:59,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BLT/PL.MOVE.TO.AL,RE.BUILD.LINE.MVMT,14:42:00,14:42:00,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BLT/PL.MOVE.TO.AL,B.BUILD.JOURNAL.SUMMARY,14:42:01,14:42:01,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BLT/PL.MOVE.TO.AL,RE.BUILD.SYS.SUMMARY,14:42:02,14:42:02,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,BLT/PL.MOVE.TO.AL,PL.CLOSE.STAT.PRINT,14:42:02,14:42:02,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,BLT/PL.MOVE.TO.AL,EB.EOD.REPORT.PRINT,14:42:09,14:42:09,00:00:01,9,540,9,1,0,N,N,0,0,,9,9,540,0,SELECT FBLT.EB.REPORT,ALL,1
A003,BNK/PL.MOVE.TO.AL,AC.HVT.MERGE,14:41:51,14:41:51,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BNK/PL.MOVE.TO.AL,PL.CLOSE.PRE.PROCESS,14:41:49,14:41:49,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,BNK/PL.MOVE.TO.AL,PL.CLOSE.OUT,14:41:50,14:41:50,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,BNK/PL.MOVE.TO.AL,PL.MOVE.TO.AL,14:41:51,14:41:51,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,PREDEFINED,1
A003,BNK/PL.MOVE.TO.AL,AC.HVT.MERGE,14:41:51,14:41:51,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BNK/PL.MOVE.TO.AL,RE.BUILD.SLC.WORK,14:41:52,14:41:52,00:00:01,0,0,0,1,0,Y,N,0,0,,0,0,0,0,,,1
A003,BNK/PL.MOVE.TO.AL,EOD.UPDATE.CATEG.ENT.MONTH,14:41:52,14:41:52,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BNK/PL.MOVE.TO.AL,PL.CLOSE.DATES.UPDATE,14:41:52,14:41:52,00:00:00,1,60,1,0,0,Y,N,0,0,,1,1,60,0,SingleThread,,0
A003,BNK/PL.MOVE.TO.AL,EOD.CRF.PL.UPDATE,14:41:53,14:41:53,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BNK/PL.MOVE.TO.AL,EOD.CRF.AL.UPDATE,14:41:54,14:41:54,00:00:00,0,0,0,0,0,Y,N,0,0,,0,0,0,0,,,0
A003,BNK/PL.MOVE.TO.AL,EOD.MERGE.XREF.ENT.KEY,14:41:55,14:41:55,00:00:00,0,0,0,0,0,Y,N,0,0,,0*0*0*0,0*0*0*0,0,0*0*0*0,,,0*0*0*0
A003,BNK/PL.MOVE.TO.AL,RE.CLEAR.RECALC.ENTRY,14:41:56,14:41:56,00:00:01,1,60,1,1,0,Y,Y,0,0,,1,1,60,0,,PREDEFINED,1
